estimated_value,has_email,has_phone,days_in_pipeline,activities_count,calls,emails_sent,meetings,contact_score,activity_intensity,meeting_ratio,is_high_value,is_fresh,log_value,has_activities,source_email,source_other,source_phone,source_referral,source_social_media,source_trade_show,source_website,sector_Commerce / Retail,sector_Finance / Banque,sector_IT / Digital,sector_Immobilier,sector_Industrie / Fabrication,sector_Santé,sector_Tourisme / Hôtellerie,sector_Éducation
1.098807796846448,1.0,0.0,1.2453468606320668,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,1.0,-0.3565970160834625,0.7239592449891287,1.0,0.0,1.065393651533053,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.2721144956117094,0.0,1.0,-1.6460541525615218,-0.9305637588731324,-0.8917709327244487,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,1.0,1.0,1.152147525988231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1195179473488968,1.0,0.0,-1.3247873733177897,-0.9305637588731324,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-1.5148876120444017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9462112485836355,1.0,1.0,-1.149550948275754,-0.9305637588731324,-0.8917709327244487,-0.7937353376213763,-0.6471145634187473,2.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-1.011249425384919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3916298125347993,0.0,1.0,1.0409043647496918,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,1.0,-0.3448562303041074,0.7239592449891287,0.0,0.0,-0.07953813256448806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9255010980811867,0.0,1.0,-1.3247873733177897,-0.9305637588731324,-0.8917709327244487,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,1.0,1.0,0.9726522396181781,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.3916298125347993,1.0,0.0,1.478995427354781,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,1.0,-0.3683378018628176,0.7239592449891287,0.0,0.0,-0.07953813256448806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.356968472781747,1.0,0.0,1.2453468606320668,1.507594561318481,2.616836015699612,1.6298840138942765,-0.6471145634187473,1.0,-0.030370896928524613,-0.7479543809186778,0.0,0.0,-0.03817503834203359,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7035818703122696,0.0,0.0,-0.7114598856706648,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,0.0,-0.05301384093156659,0.7239592449891287,0.0,0.0,-0.5234444143542282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5995978510531128,1.0,1.0,-1.3247873733177897,1.507594561318481,2.616836015699612,0.8220108967223922,0.10099475845263688,2.0,2.835219460789786,-0.25721837804101516,0.0,1.0,-0.3586447195321351,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.7920345919074934,1.0,1.0,1.7126439940774953,1.1012348412865454,0.2777647167502382,1.6298840138942765,0.10099475845263688,2.0,-0.16706718850244456,-0.1591889305555552,1.0,0.0,1.3831521512927538,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.356968472781747,1.0,0.0,-1.0619327357547361,-0.9305637588731324,0.2777647167502382,0.014137779550507943,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-0.03817503834203359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.876888569077531,0.0,0.0,-0.3901931064269327,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,0.0,-0.16203542316843528,-0.7479543809186778,0.0,0.0,-0.8529305792609218,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9115499088305832,1.0,0.0,0.39837080626222776,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,1.0,-0.29286132185267766,-0.7479543809186778,0.0,0.0,-0.9297605763218746,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.356968472781747,0.0,0.0,-0.623841673149647,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,0.0,-0.08907482582530006,-0.7479543809186778,0.0,0.0,-0.03817503834203359,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7521943993159255,1.0,1.0,0.7488436563462991,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,2.0,-0.32389054141240187,-0.7479543809186778,1.0,0.0,0.8730351228992269,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5788877005506641,1.0,0.0,0.4567829479429063,-0.9305637588731324,0.2777647167502382,0.014137779550507943,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,1.0,0.0,0.765440568050381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.4852613869685385,1.0,1.0,0.836461868867317,1.507594561318481,-0.8917709327244487,2.437757131066161,0.8491040803240211,2.0,0.04594421063728351,0.23322324211146597,1.0,0.0,1.6399729914814012,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5788877005506641,1.0,1.0,-0.8574902398723612,1.507594561318481,2.616836015699612,0.014137779550507943,0.8491040803240211,2.0,1.10345355833491,0.23322324211146597,1.0,0.0,0.765440568050381,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.19761296326708921,0.0,0.0,1.7126439940774953,-0.5242040388411968,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,0.0,-0.4488460472069668,-0.7479543809186778,1.0,0.0,0.4932052185301424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.098807796846448,1.0,1.0,-1.032726664914397,-0.5242040388411968,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,2.0,-0.183839739615809,-0.7479543809186778,1.0,1.0,1.065393651533053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7521943993159255,0.0,0.0,1.6250257815564775,-0.9305637588731324,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,0.0,-0.5192907618830973,-0.7479543809186778,1.0,0.0,0.8730351228992269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2322743030201415,0.0,0.0,-0.7114598856706648,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,0.0,-0.05301384093156659,-0.7479543809186778,1.0,0.0,0.5203618735729052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9808725883366878,1.0,1.0,1.5666136398757988,0.2885154012226742,0.2777647167502382,0.014137779550507943,0.10099475845263688,2.0,-0.29873171474235527,0.23322324211146597,0.0,0.0,-1.0979988194011274,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3101553159906842,1.0,0.0,-0.1857506105445578,-0.5242040388411968,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,1.0,-0.3641446640844765,-0.7479543809186778,0.0,0.0,-2.4465187236680213,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.3916298125347993,0.0,1.0,1.3329650731530847,-0.11784431880926131,-0.8917709327244487,0.014137779550507943,0.10099475845263688,1.0,-0.3607901538618036,0.7239592449891287,0.0,0.0,-0.07953813256448806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5788877005506641,1.0,1.0,-0.6530477439899862,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,2.0,-0.07817266760161318,0.7239592449891287,1.0,0.0,0.765440568050381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6689205305592174,1.0,1.0,-0.21495668138489707,0.2885154012226742,-0.8917709327244487,0.014137779550507943,0.8491040803240211,2.0,-0.04462756537488437,1.2146952478667912,0.0,0.0,-0.46623668945700486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7521943993159255,1.0,0.0,1.5374075690354596,-0.11784431880926131,-0.8917709327244487,0.8220108967223922,-0.6471145634187473,1.0,-0.37085368452982226,-0.7479543809186778,1.0,0.0,0.8730351228992269,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5995978510531128,1.0,1.0,-0.8574902398723612,0.2885154012226742,-0.8917709327244487,-0.7937353376213763,1.5972134021954052,2.0,0.2925007120037404,2.195872870896935,0.0,0.0,-0.3586447195321351,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5302751715470083,1.0,0.0,-0.9743145232337183,-0.9305637588731324,0.2777647167502382,0.014137779550507943,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-0.2590298184715385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3916298125347993,1.0,0.0,-0.828284169032022,-0.9305637588731324,-0.8917709327244487,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,0.0,-0.07953813256448806,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5788877005506641,0.0,1.0,-0.36098703558659345,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,1.0,-0.16958307116944923,0.7239592449891287,1.0,0.0,0.765440568050381,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.09362894400793242,1.0,0.0,-0.623841673149647,-0.11784431880926131,0.2777647167502382,-0.7937353376213763,0.10099475845263688,1.0,-0.08907482582530006,0.7239592449891287,1.0,0.0,0.40827966230203555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.9462112485836355,1.0,0.0,1.2161407897917276,-0.11784431880926131,-0.8917709327244487,0.8220108967223922,-0.6471145634187473,1.0,-0.3549197609721261,-0.7479543809186778,0.0,0.0,-1.011249425384919,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09362894400793242,0.0,0.0,0.2815465229008707,-0.11784431880926131,-0.8917709327244487,0.014137779550507943,0.10099475845263688,0.0,-0.2794432809619862,0.7239592449891287,1.0,0.0,0.40827966230203555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9255010980811867,1.0,0.0,-1.6168480817211823,-0.11784431880926131,-0.8917709327244487,0.8220108967223922,-0.6471145634187473,1.0,2.835219460789786,-0.7479543809186778,1.0,1.0,0.9726522396181781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.01553392808974,1.0,1.0,0.42757687710256703,-0.5242040388411968,-0.8917709327244487,-0.7937353376213763,0.10099475845263688,2.0,-0.40775329697922397,2.195872870896935,0.0,0.0,-1.19073511084175,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.154179287101949,1.0,0.0,-0.1857506105445578,-0.9305637588731324,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,0.0,-1.6429947546559176,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.01553392808974,0.0,0.0,1.7418500649178346,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,0.0,-0.37923996008650446,-0.7479543809186778,0.0,0.0,-1.19073511084175,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4055810017854028,1.0,1.0,0.31075259374120995,-0.11784431880926131,-0.8917709327244487,0.014137779550507943,0.10099475845263688,2.0,-0.2827977911846591,0.7239592449891287,1.0,0.0,0.6484787913255278,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.058967604254880165,1.0,0.0,0.6904315146656206,-0.9305637588731324,0.2777647167502382,0.014137779550507943,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,1.0,0.0,0.37873547704325533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.876888569077531,1.0,1.0,0.3691647354218885,1.1012348412865454,1.447300366224925,0.8220108967223922,0.10099475845263688,2.0,0.05516911374963397,-0.1591889305555552,0.0,0.0,-0.8529305792609218,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.4262911522878515,1.0,0.0,0.106310097858835,1.507594561318481,-0.8917709327244487,1.6298840138942765,1.5972134021954052,1.0,0.26734188533369374,0.7239592449891287,0.0,0.0,-0.12221451639881264,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5302751715470083,1.0,0.0,0.19392831037985284,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,1.0,-0.2685411227382993,-0.7479543809186778,0.0,0.0,-0.2590298184715385,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9462112485836355,1.0,0.0,-1.353993444158129,-0.9305637588731324,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-1.011249425384919,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.49561383179395607,1.0,1.0,-0.8866963107127005,1.1012348412865454,0.2777647167502382,-0.7937353376213763,2.345322724066789,2.0,0.8787013734158267,1.6071074205338127,0.0,1.0,-0.21186046331734457,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4454211943769706,1.0,0.0,-0.09813239802353996,-0.5242040388411968,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,1.0,-0.3725309396411587,-0.7479543809186778,1.0,0.0,1.2336403283983826,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4852613869685385,0.0,1.0,-0.0397202563428614,-0.5242040388411968,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,1.0,-0.37756270497516803,-0.7479543809186778,1.0,0.0,1.6399729914814012,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.21832311376953795,1.0,0.0,-0.3317809647462542,-0.11784431880926131,-0.8917709327244487,0.8220108967223922,-0.6471145634187473,1.0,-0.17713071917046322,-0.7479543809186778,0.0,0.0,0.11561505517770193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.46095249204090377,1.0,1.0,1.4205832856741025,1.1012348412865454,0.2777647167502382,0.8220108967223922,0.8491040803240211,2.0,-0.13436071383138395,0.42957651980756745,0.0,0.0,-0.16629032680079914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.138647989438016,1.0,0.0,-0.0397202563428614,0.2885154012226742,-0.8917709327244487,0.014137779550507943,0.8491040803240211,1.0,-0.09326796360364117,1.2146952478667912,1.0,0.0,1.5176865779544328,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1195179473488968,1.0,0.0,1.1869347189513884,-0.9305637588731324,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,0.0,-1.5148876120444017,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.32230713302869474,1.0,1.0,-0.0397202563428614,1.9139542813504162,2.616836015699612,2.437757131066161,-0.6471145634187473,2.0,0.4753215191394125,-0.7479543809186778,0.0,0.0,0.0019531872955348816,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2322743030201415,1.0,1.0,-0.4486052481076113,-0.9305637588731324,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,2.0,-0.5192907618830973,-0.7479543809186778,1.0,0.0,0.5203618735729052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.356968472781747,0.0,1.0,-1.0035205940740577,-0.9305637588731324,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-0.03817503834203359,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9115499088305832,1.0,0.0,-1.0911388065950753,-0.9305637588731324,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-0.9297605763218746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.46095249204090377,1.0,1.0,1.2745529314724062,1.1012348412865454,1.447300366224925,0.8220108967223922,0.10099475845263688,2.0,-0.11591090760668314,-0.1591889305555552,0.0,0.0,-0.16629032680079914,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.311954688203277,1.0,0.0,0.8656679397076562,-0.9305637588731324,-0.8917709327244487,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,1.0,0.0,1.5802198693882799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0501952678427922,0.0,0.0,1.478995427354781,-0.5242040388411968,0.2777647167502382,0.014137779550507943,-0.6471145634187473,0.0,-0.44381428187295746,-0.7479543809186778,0.0,0.0,-1.2903463193575349,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.098807796846448,1.0,1.0,0.7196375855059598,1.9139542813504162,-0.8917709327244487,1.6298840138942765,2.345322724066789,2.0,0.17173834398751664,0.9341485107687635,1.0,0.0,1.065393651533053,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8075658895714264,1.0,1.0,-0.623841673149647,-0.9305637588731324,-0.8917709327244487,0.014137779550507943,-0.6471145634187473,2.0,-0.5192907618830973,-0.7479543809186778,0.0,0.0,-0.7113086631864189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.2529844535225902,0.0,0.0,0.42757687710256703,-0.5242040388411968,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,0.0,-0.40775329697922397,-0.7479543809186778,0.0,0.0,0.0787853806319051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9255010980811867,1.0,1.0,-0.5362234606286291,-0.5242040388411968,0.2777647167502382,-0.7937353376213763,-0.6471145634187473,2.0,-0.31969740363406074,-0.7479543809186778,1.0,0.0,0.9726522396181781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9462112485836355,1.0,0.0,-1.5876420108808431,-0.5242040388411968,-0.8917709327244487,-0.7937353376213763,0.10099475845263688,1.0,0.8787013734158267,2.195872870896935,0.0,1.0,-1.011249425384919,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5788877005506641,1.0,1.0,0.48598901878324563,-0.5242040388411968,-0.8917709327244487,-0.7937353376213763,0.10099475845263688,2.0,-0.4102691796462286,2.195872870896935,1.0,0.0,0.765440568050381,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9115499088305832,0.0,0.0,-0.4778113189479506,-0.9305637588731324,0.2777647167502382,0.014137779550507943,-0.6471145634187473,0.0,-0.5192907618830973,-0.7479543809186778,0.0,0.0,-0.9297605763218746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2721144956117094,1.0,1.0,-0.0397202563428614,-0.11784431880926131,0.2777647167502382,0.014137779550507943,-0.6471145634187473,2.0,-0.23499602051157048,-0.7479543809186778,1.0,0.0,1.152147525988231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.49561383179395607,0.0,1.0,-0.8866963107127005,-0.9305637588731324,-0.8917709327244487,-0.7937353376213763,-0.6471145634187473,1.0,-0.5192907618830973,-0.7479543809186778,0.0,1.0,-0.21186046331734457,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2876457932756425,1.0,1.0,-1.266375231637111,0.6948751212546097,0.2777647167502382,-0.7937353376213763,1.5972134021954052,2.0,1.4539998766042264,1.459916057943032,0.0,1.0,0.040918144354013176,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
